"1967 Ball,-Hugo Tenderenda der Phantast","Parbleu«, sagte Stiselhäher, »hier
 hat die",Welt,"ein Ende. Hier
 ist eine Wand
. Hier
 geht",0,
"1967 Ball,-Hugo Tenderenda der Phantast","den Wochen. Fünf junge Polizeihunde erblickten
 das Licht der",Welt,". Auch fing man um diese Zeit in
 einem Spreekanal",0,
"1917 Sudermann,-Hermann Jons und Erdme",", stammt aus
 dem Goldapschen
 und ist weit in
 der",Welt,"herumgewesen
. Sogar die Moorwirtschaft im
Westen
 soll ihm bekannt",0,
"1917 Sudermann,-Hermann Jons und Erdme","einen stumpfen und schläfrigen Blick
, als ob die ganze",Welt,"ihn nichts anginge.
Um so luchterner kuckt
 das Marjellchen",0,
"1917 Sudermann,-Hermann Jons und Erdme","nun bereits so steinern fest, daß keiner auf
 der",Welt,"mehr daran rühren kann. Wie eingesunken in
 diesen Moorschlamm",0,
"1917 Sudermann,-Hermann Jons und Erdme","vorstellen, daß es so viele Bücher gibt auf
 der",Welt,. Aber es ist kein »Bagoszius« – kein,0,
"1917 Sudermann,-Hermann Jons und Erdme","zu zeigen
, daß es noch Dinge gibt auf
 der",Welt,", die anders aussehen
 als weiß. Die Häuser
 der",0,
"1917 Sudermann,-Hermann Jons und Erdme","Frau haben. Denn dann will sie in
 die große",Welt,", ihr Glück machen. Sie weiß eine, die",0,
"1917 Sudermann,-Hermann Jons und Erdme","das Kleine nicht hilft, hilft ihr nichts auf
 der",Welt,".«
Die Erdme fragt sie, wo
 sie eigentlich",0,
"1917 Sudermann,-Hermann Jons und Erdme","mit ihnen, denn sie sollen ja in
 die weite",Welt,"hinaus
, dorthin
, wo
 die Menschen nicht einmal wissen",0,
"1917 Sudermann,-Hermann Jons und Erdme","o nein doch – diese hier
stehen
 seit Erschaffung der",Welt,"und stechen von weitem ins
Auge
 wie verborgene
Spiegel
,",0,
"1917 Sudermann,-Hermann Jons und Erdme","niemals geträumt hat.
Ach, wie schön ist die",Welt,", wenn man darin vorwärts
kommt
 und der liebe Gott",0,
"1917 Sudermann,-Hermann Jons und Erdme",", das dem Moor widerfuhr, ist in
 der weiten",Welt,"nicht unbemerkt geblieben. Die Zeitungen der Hauptstadt
 haben lange",0,
"1917 Sudermann,-Hermann Jons und Erdme","keine Lust gehabt, sich ihr Glück aus
 der weiten",Welt,"zu holen
, und auch daheim
 läßt es warten,",0,
"1917 Sudermann,-Hermann Jons und Erdme","übergeht sie mit Schweigen. Daß sie weit in
 der",Welt,"herumgekommen
 ist, weiß die Erdme schon aus
 den Briefen",0,
"1917 Sudermann,-Hermann Jons und Erdme","es muß wohl das Feinste sein, was auf
 der",Welt,"gelehrt werden kann.
Manchmal nimmt
 sie den Jons bei",0,
"1917 Sudermann,-Hermann Jons und Erdme","drei Frauensleute gibt es rein nichts mehr sonst auf
 der",Welt,". Kaum daß die Hausarbeit notdürftig besorgt wird zwischen
 all",0,
"1917 Sudermann,-Hermann Jons und Erdme","Urte fühlt sich als Ortrud
 und als Botin der größeren",Welt,", die erst mit Berlin
 ihren Anfang nimmt und auf",0,
"1931 Tucholsky,-Kurt SchlossGripsholm","? So viel Rezensionsexemplare schicken
 Sie doch niemals in
 die",Welt,"hinaus
! So jagen
 Sie den sauern Schweiß Ihrer Autoren",0,
"1931 Tucholsky,-Kurt SchlossGripsholm","sind solche netten Menschen, as es auf diese ausgeklürte",Welt,sons gahnich mehr gibt . . . Und das is,0,
"1931 Tucholsky,-Kurt SchlossGripsholm","angezogen. Man kann sie nicht mehr besichtigen, die",Welt,– man muß mit ihr leben oder gegen sie.,0,
"1931 Tucholsky,-Kurt SchlossGripsholm","–? Der Dicke ging nachdenklich, aber mit
 der",Welt,"soweit ganz zufrieden, vor
uns
hin
; er stapfte",0,
"1931 Tucholsky,-Kurt SchlossGripsholm","sie eine Bewegung machten, das ist auf
 der ganzen",Welt,"so. Als alles fertig war, hatten sie die",0,
"1931 Tucholsky,-Kurt SchlossGripsholm","Klatsch . . . Zwei Männer kenne ich auf
 der",Welt,"; wenn ich bei
denen
 nachts anklopfte
 und sagte:",0,
"1931 Tucholsky,-Kurt SchlossGripsholm","nein, als ob es gar kein Geld auf
 der",Welt,gäbe . . . dabei wissen sie genau: wir,0,
"1931 Tucholsky,-Kurt SchlossGripsholm","sie in
mir
 – wir flüchteten
aus
 der Einsamkeit
 der",Welt,"zueinander
. Ein Gran Böses war dabei, ein Löffelchen",0,
"1931 Tucholsky,-Kurt SchlossGripsholm","das Kind. Ich überlegte, wieviel Menschen auf
 der",Welt,"in
 der Gewalt solcher da
 sein mochten, und wie",0,
1920 Engel Claus Stortebecker,"Hütte
 lebte man dahin
 ohne Kenntnis von den Dingen der",Welt,". Man stand auf
, fuhr
aufs
Meer
 und warf",0,
1920 Engel Claus Stortebecker,"wilden Jungen nicht. »Es sind Unterschiede in
 die",Welt,"gesetzt
. Sie stammen von Gott.«

Er zerpflückte",0,
1920 Engel Claus Stortebecker,"unmerklichen Windungen und herzenskühlen Methoden gelernt, die die nordische",Welt,"jetzt in Spannung hielten.

Von ganz anderer Art war",0,
1920 Engel Claus Stortebecker,"unter
 dem eine krumme Geiernase rauflustig und hochmütig in
 die",Welt,"stach
. Die eiserne Sturmhaube
, die den beinernen Totenkopf",0,
1920 Engel Claus Stortebecker,", und Schlösser
 und Städte
 und Händel
 und Getriebe der",Welt,". Wo
 hatte er sich überall
 umgetan, in welch",0,
1920 Engel Claus Stortebecker,"einen schwärmerischen Glanz bergen
, der über
 die Dinge dieser",Welt,"hinauszuschweifen schien und etwas von dem unbewegten Flug
 eines träumenden",0,
1920 Engel Claus Stortebecker,", für die allein lindernde Salbe einer sinnlos in
 die",Welt,geschleuderten und sich nun in Knechtschaft und Zwang verzehrenden Menschheit,0,
1920 Engel Claus Stortebecker,"Chor zur Antwort:

»Was ist falscher auf
 der",Welt,"?«

»Ihr seid ein Spaßvogel, Kleiner«",0,
1920 Engel Claus Stortebecker,"schwarzen Spieß gegen
 ihr Herz
 und das innerste
Gefüge
 der",Welt,"ziele. Und doch, der Dämon war noch immer",0,
1920 Engel Claus Stortebecker,"! Nicht wahr, es kann doch nicht aus
 der",Welt,"fortgelaufen
 sein? Zwei Jahre dauert der Streit, zwei",0,
1920 Engel Claus Stortebecker,"die Art meint immer, sie sei allein auf
 der",Welt,. Wie lange läßt man sie wohl noch den Rahm,0,
1920 Engel Claus Stortebecker,"wußte wirklich nicht mehr, welchen Platz
 er in
 der",Welt,"einnahm
. In diesem Augenblick empfand er nichts als das",0,
1920 Engel Claus Stortebecker,"Hirn
 und Herz
 und begann dort
 von nun an
 die",Welt,"zu bespiegeln, in rotem Rahmen
 und doch eisig und",0,
1920 Engel Claus Stortebecker,"Cläuslein, du befindest dich auf
 der anderen Seite
 der",Welt,". Dort
 das anfänglich Gute zum Schlechten verzerrt
, hier",0,
1920 Engel Claus Stortebecker,"worden. In
 alle Fäden
, die still durch
 die",Welt,"strichen
, hatte sie bedenkenlos ihre schmale
Hand
gestreckt
.",0,
1920 Engel Claus Stortebecker,"Demut, sondern wie der Träger eines neuen, die",Welt,"verändernden Gesetzes. Als aber die Stille beharrlich anhielt
,",0,
1920 Engel Claus Stortebecker,"daß er gekommen
 sei, um ihre hochmütige, ungerechte",Welt,"aus
 den Angeln
 zu stoßen
. Und kaum gedacht,",0,
1920 Engel Claus Stortebecker,"du sein. Höre
! Deutliche Zeichen wallen durch
 die",Welt,. Was treibt die Geißelbrüder zu ihrer blutigen Selbstpeinigung durch,0,
1920 Engel Claus Stortebecker,"erwerbsüchtigen Gebieter noch tiefer
in
 die Händel
 und Ungerechtigkeiten dieser",Welt,"verstrickt zu werden. Näher
 und näher
rückte
 ihren sehnenden",0,
1920 Engel Claus Stortebecker,"für die Lauschende ein Ruf daraus, der über
 die",Welt,"hinhallte
, um herrisch von tauben und verstockten Seelen Erbarmen",0,
1920 Engel Claus Stortebecker,"hierhin
 laßt mich gehen
. Ich tauge nicht in
 Eure",Welt,". Und nicht in
 die eines anderen. Keinem würde",0,
1920 Engel Claus Stortebecker,"Weltmüden
in
 die Zelle
 niemals gefallen. Ist doch die",Welt,"selbst in unzählige Zellen
 geteilt und der Mensch dazu da",0,
1920 Engel Claus Stortebecker,"Ihr wirklich, solche Ausgestoßenen und Verdammten, die die",Welt,"mit Greueln füllen
, sie könnten jemals zum Guten gesendet",0,
1920 Engel Claus Stortebecker,sind sie echt. Wer kann das in dieser falschen,Welt,"von
sich
 behaupten? He?«

Plötzlich riß
 sich",0,
1920 Engel Claus Stortebecker,"Erkenntnis überheulte alle früheren Begriffe.

Zu Hilfe – die",Welt,"war eingebrochen! Das Erdrund taumelte
 und schüttelte alles Lebende",0,
1920 Engel Claus Stortebecker,"Kaufherren scheuten das Abenteuer
 nicht, denn nirgendwo
in
 der",Welt,ließ sich schneller und wohlfeiler Verdienst erjagen als an diesem,0,
1920 Engel Claus Stortebecker,". Ja, ein Gott zugekehrtes Schweigen schien über
 die",Welt,"gekommen
, so gewaltig, daß Linda erschauerte, als",0,
1920 Engel Claus Stortebecker,"sich auch tief
versteckt
, es ist nicht aus
 der",Welt,". Mögen wir alle es schauen
vor
 unserem Ende!",0,
1920 Engel Claus Stortebecker,"Hab und Gut, um das aller Streit in
 dieser",Welt,"geht, in
sich
 eingewürgt. Besonders war es die",0,
1920 Engel Claus Stortebecker,", der Vogt bestätigte es, die Gottverfluchten wollten die",Welt,"an
 allen vier Ecken
 anzünden. Um mehr handelte es",0,
1920 Engel Claus Stortebecker,", weil die Engnis der Sassenhütte unmöglich das Gedränge
 der",Welt,"zu erfassen
 vermöge, und nicht zuletzt, weil die",0,
1920 Engel Claus Stortebecker,", »was weiter? Die Fackeln
, die die",Welt,"erleuchten, riechen oft nach Menschenfett!«

»Ach",0,
1920 Engel Claus Stortebecker,", daß nur von weißen Lämmern das Gute in
 die",Welt,"gebracht
 wird. Schau
 mich an
, saufe das Blut",0,
1920 Engel Claus Stortebecker,"eingeladen
, da ich doch nicht um Botenlohn durch
 die",Welt,"laufe
?«

Hätte der Umstürzler durch eine Feuerwaffe
 die",0,
1920 Engel Claus Stortebecker,"Mächtigen, die nach seiner Meinung das Elend in
 der",Welt,"festhielten, damit es ihnen Vorteil brächte. Da stürzte",0,
1920 Engel Claus Stortebecker,"die Kaninchen
? Sind nicht genug von
euch
auf
 der",Welt,"? Aber du verübst wohl nur die Schachermachei, weil",0,
1920 Engel Claus Stortebecker,"der Streitfall, wie er gefürchtet, keineswegs aus
 der",Welt,"geschafft. Denn als der Riese, aufgewühlt und vom",0,
1920 Engel Claus Stortebecker,"gebunden war an eine verpflichtende Aufgabe, sondern durch
 die",Welt,"geweht
 wurde, wohin
 ihn Wind oder Zufall gerade schlugen",0,
1920 Engel Claus Stortebecker,"heben
 wollte? Unermeßlich hoch vielleicht. Draußen in
 der",Welt,"war man gerade dabei, einen König zwischen
Schloß
 und",0,
"1909 Wille,-Bruno Die Abendburg","mein Vater: »Ja, es ist eine arge",Welt,! Aber laß uns lieber nicht daran gedenken. Sollte,0,
"1909 Wille,-Bruno Die Abendburg","denn ich bin müde, leibeigen zu dienen dieser unwerten",Welt,!  Da auf einmal ist ausgesprochen das heilige Wort.,0,
"1909 Wille,-Bruno Die Abendburg","klar, wie ich bisher als rechter
Einfaltspinsel
in
 die",Welt,gegafft und mich mit allerhand dummen Einbildungen getragen. Das,0,
"1909 Wille,-Bruno Die Abendburg",". »Dahier muß die Stelle
 sein, wo
 die",Welt,"mit Brettern zugenagelt ist,« hatte ich stets bei",0,
"1909 Wille,-Bruno Die Abendburg","Du Narre sollst noch das Maul aufreißen, wie die",Welt,"so lang
 und breit
.«
Eine andere kindische Einfalt",0,
"1909 Wille,-Bruno Die Abendburg","ist ein Teil des göttlichen Odems, der die ganze",Welt,"durchflutet
, und ohne dessen Spiritum kein Erdending bestehen mag",0,
"1909 Wille,-Bruno Die Abendburg","Wenn ich dies Jahr recht betracht,                                  
                                     Geht darin
 die",Welt,"nicht unter,                                  
                                     So geschehn doch schlimme Wunder.«",0,
"1909 Wille,-Bruno Die Abendburg","nicht fast klüglich und vergnüglich, wenn alle Händel dieser",Welt,in Summa könnten ausgefochten werden einzig durch unsere höchsten Potentaten,0,
"1909 Wille,-Bruno Die Abendburg","Mute gewesen sein, da er beschlossen hatte, die",Welt,"zu erschaffen
..« Und der Oheim reckte
 die",0,
"1909 Wille,-Bruno Die Abendburg",", als ob ein Donnerwetter einschlüge, davon
 die ganze",Welt,"zusammenstürzte
.
Ich wähnte zuerst, die Abendburg tue sich",0,
"1909 Wille,-Bruno Die Abendburg",vom Jahre zehn und acht sich erfüllet und die ganze,Welt,"untergehet .... Barmherziger Heiland!«
Wenige",0,
"1909 Wille,-Bruno Die Abendburg","Blume
, und die dunkeln Rehaugen
 stauneten wehmütig in
 die",Welt,. Seit ein paar Jahren fiel ihr das Gehen schwer,0,
"1909 Wille,-Bruno Die Abendburg","mutlos zu
Bette
begeben
 und des andern Tages bereits diese",Welt,"verlassen
. Ohne die Gute müssen wir nun unsere Lebensreise",0,
"1909 Wille,-Bruno Die Abendburg","er nicht üble Lust, mit
mir
in
 die weite",Welt,"zu ziehen
, doch wegen unverrichteter alchymistischer Arbeit, auch",0,
"1909 Wille,-Bruno Die Abendburg","warnte, nur ja nicht übermütig und unvorsichtig in
 die",Welt,"zu tappen.
Bei Espenbüschen, die ihre Blütenkätzchen
 sonnten",0,
"1909 Wille,-Bruno Die Abendburg",". Seit der Zeit, da ich allein in
 der",Welt,"stehe, hab ich meinem Vater Unehre gemacht. Ach",0,
"1909 Wille,-Bruno Die Abendburg",Kirche streitbar sein und bedarf dazu der mächtigsten Waffe dieser,Welt,", des Goldes. Drum frisch ans Werk, Herr",0,
"1909 Wille,-Bruno Die Abendburg","Arm
 den Tod zu erwarten, während über
uns
 die",Welt,"in
Gluten
zusammenstürzte
.
Auf einmal tut mein Herz
 einen",0,
"1909 Wille,-Bruno Die Abendburg","völlig dahin, und ohne meine Liebste deuchte mich die",Welt,ein leeres Nichts. Die Trauer machte mich so schweigsam,0,
"1909 Wille,-Bruno Die Abendburg","Sumpf,                                  
                                     Wo
 scheu das Irrlicht flimmert.                                  
                                     Unheimlich düstre",Welt,",                                  
                                     Du Tummelplatz
 für Toren!                                  
                                     Bin gänzlich unbestellt                                  
                                     In",0,
"1909 Wille,-Bruno Die Abendburg","Seele
, und ich spürte, wie voll Göttlichkeit diese",Welt,"für den, der zu schauen
 weiß.
Bei solcher",0,
"1909 Wille,-Bruno Die Abendburg","Schwatzen dem törichten Volke vor, Gott sei ferne
 der",Welt,", hoch über
 den Sternen
, durch eine Kluft
 geschieden",0,
"1909 Wille,-Bruno Die Abendburg","wie es sich für Erleuchtete geziemet, hinaus in
 die",Welt,und kündet den blinden Geschwistern das Heil! So bin,0,
"1909 Wille,-Bruno Die Abendburg","früher zuweilen gekommen war: Wenn Gott in
 der ganzen",Welt,"lebt und webt, so muß er auch im Mordbrenner",0,
"1909 Wille,-Bruno Die Abendburg","Drange, der von Gott absondert, lebt in aller",Welt,"auch noch ein andrer Drang, so fest an Gotte",0,
"1909 Wille,-Bruno Die Abendburg",eine Folterstätte heißen. Es ist vielmehr die Lust dieser,Welt,", nichts anderes.« – »Verstehe ich dich",0,
"1909 Wille,-Bruno Die Abendburg","findest
 du halt nicht, mußt schon mit dieser rauhen",Welt,"fürliebnehmen. Wer Soldaten braucht, muß ihre Art gelten",0,
"1909 Wille,-Bruno Die Abendburg","Frau Zetteritz, weiß ich niemand sonsten in
 der kalten",Welt,", bei
dem
 ich Zuflucht
suchen
 könnte, als meine",0,
"1909 Wille,-Bruno Die Abendburg","nur mit dir, daß du so wirr in
 Gottes",Welt,"hineingeblickt
 hast und dich narren ließest vom Wahn, der",0,
"1909 Wille,-Bruno Die Abendburg","da ich beim Abendburgfelsen einsam war, strahlte rings
 die",Welt,"so rein, als gäb es keine Schuld. Wie",0,
"1909 Wille,-Bruno Die Abendburg","der Bescheid, den Christus gegeben
? Die Kinder dieser",Welt,freien und lassen sich freien,0,
"1909 Wille,-Bruno Die Abendburg","sie um Klein Anneliesel beflissen, als deren Mutter diese",Welt,"verlassen
 hatte! Mochte sich von
uns
 gar nicht trennen",0,
"1909 Wille,-Bruno Die Abendburg","vor Gram verstorben, ist die Königstochter weinend durch
 die",Welt,geirrt. Doch nicht immerfort kann der Mensch traurig sein,0,
"1909 Wille,-Bruno Die Abendburg","holder Traum deuchten, von dem keine Brücke
zur
 wirklichen",Welt,"führt
.
Wie nun der Frühling wieder einmal Gras und",0,
"1909 Wille,-Bruno Die Abendburg","– konnte nicht weiter lesen. Um
mich
schwankte
 die",Welt,". Auf sprang
 ich und taumelte
. Dann kam ein",0,
"1909 Wille,-Bruno Die Abendburg","« Zähren brachen aus
 meinem Auge
, es schwand
 die",Welt,", nur das zuckende
Herz
 war zu spüren, zugleich",0,
